Lat,Lon
44.7059,-97.7652
41.3052,-82.7342
39.9367,-90.6941
26.1543,-97.5876
40.9934,-86.2518
47.9969,-103.4782
46.735,-99.9362
28.7109,-87.5306
41.5307,-85.1503
30.3998,-88.6194
49.2689,-112.2466
46.8919,-98.6854
49.0033,-112.9953
42.1315,-84.199
43.3495,-99.6364
47.8624,-102.1123
30.0913,-87.7818
41.318,-83.8266
47.4542,-105.7079
25.4938,-95.6577
38.1007,-93.6116
47.6513,-108.4629
49.2373,-113.387
39.3697,-84.784
48.1283,-102.6771
41.8133,-83.8301
41.9576,-81.1247
48.0157,-102.9985
30.2646,-91.5285
34.7841,-100.5684
42.6758,-84.1202
37.3056,-90.9196
35.4695,-99.7279
30.2147,-89.6246
41.9957,-79.4212
40.9374,-80.5014
37.2112,-87.5634
43.844,-97.1715
47.6714,-104.1977
42.4299,-84.219
35.4351,-98.4087
38.306,-85.8044
42.9894,-96.8416
29.5017,-85.7935
33.6147,-100.5371
27.8373,-92.3986
33.2441,-104.6988
25.5784,-97.2365
41.1862,-86.694
27.2383,-96.5427
43.3588,-96.9705
41.1382,-84.3669
40.4128,-84.4874
49.0438,-112.9219
49.0943,-115.1306
45.8101,-101.6133
47.4435,-103.6701
44.7647,-100.4209
26.0641,-102.5618
43.9585,-101.2413
30.2699,-88.1638
29.6791,-87.4396
45.753,-101.2915
34.7136,-102.6221
48.0364,-105.7118
49.0727,-113.1037
44.4263,-94.9919
46.8234,-101.3539
44.2097,-99.246
47.9665,-97.9641
34.8909,-99.4355
47.9453,-99.6872
41.7668,-87.6617
45.2442,-96.8267
47.0222,-102.7962
46.0174,-95.2347
45.5169,-102.8824
41.5401,-85.2656
47.7449,-106.097
42.8777,-90.2722
46.6254,-97.1405
29.5816,-87.466
47.2529,-107.6042
43.9436,-99.503
42.4012,-82.8026
42.4179,-81.4367
46.6841,-101.1487
27.4028,-97.0269
46.204,-104.2522
37.3184,-84.7405
47.723,-104.8206
43.6344,-96.6811
37.7113,-92.4549
42.6252,-83.6671
47.9703,-104.4086
38.2965,-88.6912
49.1196,-112.7031
37.9336,-90.2244
32.6766,-102.9042
26.2428,-104.5839
25.0164,-100.0264
41.3071,-84.5511
35.4814,-92.987
45.916,-103.0782
30.1397,-87.736
41.8552,-80.9247
43.8701,-97.2627
47.7094,-102.4613
48.062,-98.4762
37.1901,-87.7804
47.5823,-107.5369
27.8065,-92.3573
48.9565,-115.9213
34.8324,-98.3943
49.0408,-115.7755
44.0496,-96.5333
30.2511,-91.0093
32.6057,-100.5995
46.7477,-97.0274
44.0696,-99.1842
38.1192,-88.225
37.7062,-90.3366
27.8334,-90.5168
48.1101,-99.5398
41.1198,-91.7515
30.9178,-94.9908
38.2995,-86.2314
25.6141,-95.7262
29.6671,-87.5378
48.1207,-98.8226
33.7186,-99.7988
42.7323,-84.7994
40.1736,-86.6956
44.5167,-97.5184
28.6491,-88.0165
46.454,-99.2424
43.8724,-99.1734
37.4149,-86.8136
32.4651,-102.8023
42.453,-83.7603
30.0977,-89.6166
41.4383,-86.6306
48.092,-100.1522
33.1984,-98.58
46.8583,-95.5716
43.3879,-100.0917
46.9125,-99.2793
49.1244,-114.6858
45.6473,-106.9849
49.24,-114.4575
36.083,-91.313
42.8031,-85.0472
35.0725,-104.9816
32.9556,-99.5789
43.1613,-99.4238
41.9918,-81.8855
41.7529,-87.0483
38.1873,-84.4767
45.4291,-100.4004
30.2273,-91.586
25.587,-95.6749
42.0496,-82.6647
48.0402,-103.7246
49.2706,-112.6894
44.461,-101.8798
43.9296,-95.211
34.5681,-102.165
48.9805,-115.412
40.2357,-83.6113
43.7021,-93.182
43.936,-95.5132
49.0081,-115.7023
37.3758,-93.8902
49.3517,-111.3805
35.8103,-103.2141
35.3982,-103.8021
44.1176,-97.1612
49.06,-112.1181
45.3484,-102.2496
33.2362,-100.5459
28.3853,-88.9876
42.0786,-81.6373
42.2684,-84.126
41.7654,-87.6793
43.8772,-102.6791
42.6311,-83.995
29.4648,-87.4185
41.3262,-84.1784
38.4425,-89.195
35.5064,-97.1316
43.8623,-96.3584
30.9359,-89.6536
44.4795,-97.2304
30.2735,-89.0648
44.3883,-99.5235
49.0567,-115.2978
45.5523,-101.9766
38.0904,-87.7186
28.7494,-90.5529
30.3836,-89.6607
44.598,-95.776
47.7367,-103.7144
33.4852,-99.6096
40.2273,-84.1237
41.9137,-82.9245
43.7506,-93.6923
43.448,-97.5391
44.7848,-97.4314
41.2235,-83.2984
29.5982,-87.0527
26.0843,-96.8081
44.3343,-96.4376
47.0705,-106.0328
44.0998,-97.582
43.4397,-97.4793
29.6345,-86.8531
42.4231,-82.3304
43.4969,-97.086
46.4954,-102.5884
33.7511,-101.3288
44.4085,-101.1939
47.7405,-104.3118
49.038,-112.5044
41.2806,-84.3765
45.3432,-100.5388
43.8968,-97.831
46.7272,-98.1815
45.7197,-100.3875
30.2006,-89.9051
38.1546,-86.9293
45.2816,-100.0177
29.3258,-90.9872
25.7422,-92.9484
39.4888,-89.5971
35.2519,-97.4947
27.3374,-95.443
33.1741,-101.9516
49.1172,-112.6242
29.352,-89.1457
42.5041,-84.4946
47.4398,-106.2824
43.2053,-95.3331
49.0681,-114.7022
45.3519,-102.6213
35.4391,-92.3534
30.1662,-89.1041
31.4802,-98.0292
40.6324,-83.6686
47.4805,-104.8152
34.5295,-101.0051
47.4842,-105.3526
37.2928,-84.6864
46.9575,-102.8502
46.8729,-99.8123
29.4872,-84.8663
30.6775,-91.4504
40.3788,-84.946
25.3379,-98.4668
44.4522,-97.3398
47.7272,-105.802
45.9898,-100.1334
35.3976,-100.3559
42.9224,-89.2948
41.1642,-83.351
30.1947,-93.608
31.6194,-103.0773
25.9167,-94.3579
28.6371,-86.5529
39.1802,-85.5373
37.1147,-93.0804
38.2437,-86.2666
44.6634,-97.2957
37.2726,-84.9022
48.9727,-112.2886
45.5958,-99.5253
49.1648,-114.4893
43.2922,-100.5156
43.8477,-99.0309
26.5391,-97.907
44.1085,-92.4347
46.0679,-99.962
32.9961,-104.1288
41.3278,-86.5103
45.336,-105.8169
47.8408,-99.9016
40.5483,-85.5221
41.8398,-81.5498
41.7771,-86.2157
45.7307,-100.7627
45.6971,-100.5686
38.3099,-90.0282
41.177,-84.9396
35.0299,-100.5938
45.8423,-99.0233
47.9064,-97.815
44.1493,-99.177
42.8371,-92.095
34.4597,-102.0619
44.2851,-100.8284
49.0626,-115.2272
43.5503,-100.0066
34.6379,-101.7844
38.2284,-89.0146
46.6715,-99.5956
49.0816,-113.5807
41.2333,-87.5171
37.2591,-84.149
47.732,-100.5149
41.4203,-86.0847
37.3096,-85.4691
41.6278,-84.9944
47.9195,-101.0915
27.8616,-89.5199
43.5272,-99.2828
26.5268,-92.4363
43.0446,-86.8798
44.588,-96.3544
38.3125,-91.1345
31.4132,-102.0941
46.9498,-103.6193
40.8171,-81.7108
41.5771,-86.5361
42.352,-84.8034
44.0671,-96.9016
46.393,-98.2768
30.1611,-92.4429
35.4584,-93.087
47.6972,-107.976
42.2496,-84.9393
48.0101,-102.5367
37.3643,-84.6342
34.8666,-101.5463
44.2412,-99.3109
41.2595,-85.7938
45.8049,-98.4673
46.5824,-102.7474
40.5426,-82.197
45.8789,-102.3234
46.7081,-99.8173
47.932,-104.0739
45.6908,-101.7068
46.7858,-98.5934
29.4757,-84.5605
47.009,-104.0203
44.2902,-98.673
40.5294,-80.1581
42.3177,-83.7832
45.365,-99.881
27.2423,-99.2954
41.1136,-87.1629
46.7249,-99.7453
42.5384,-83.6824
37.5862,-87.178
42.1298,-83.749
47.0369,-104.6324
45.882,-100.6346
46.6861,-101.5949
42.501,-84.2838
35.104,-96.2957
26.657,-92.2111
42.4734,-84.4932
40.498,-85.7144
37.1383,-90.0671
29.4283,-90.574
40.5763,-84.5917
45.5242,-105.7923
37.3303,-87.811
41.4847,-85.406
27.0751,-101.2432
39.8716,-85.3696
46.7059,-99.2629
45.7581,-97.7749
46.572,-101.5397
38.3908,-92.1161
46.193,-98.6112
44.7535,-97.0874
41.0414,-83.8543
40.4112,-82.6823
46.9774,-102.2869
44.1999,-101.1847
46.7104,-99.9393
46.757,-98.9323
34.6407,-99.0019
43.6945,-95.0954
35.2896,-102.7157
43.2412,-91.5659
42.4366,-85.0892
26.019,-98.7544
48.0267,-103.9168
28.5488,-92.1328
42.1269,-83.0532
42.2175,-79.9244
30.9604,-98.4271
41.3706,-84.9475
41.2348,-85.5139
44.4498,-97.4902
38.2834,-94.3571
33.1267,-97.7219
29.6168,-84.8499
45.6863,-105.0583
46.6969,-98.2354
42.7831,-86.5059
44.8498,-97.0704
26.6283,-84.8628
49.046,-114.3313
35.4972,-93.8307
43.8263,-97.859
42.3633,-86.1882
47.6627,-107.7642
39.0836,-85.9605
44.278,-95.9391
26.2998,-97.8403
31.6578,-104.0062
30.6436,-94.0245
31.6926,-103.6876
35.2022,-98.1797
42.5903,-83.1398
38.2088,-93.2325
47.9933,-98.1596
46.2051,-96.4807
25.9472,-98.8541
43.3684,-99.1905
44.3668,-96.9079
27.8661,-90.7243
39.2158,-86.8765
47.0263,-102.236
45.8333,-103.4289
26.0943,-101.4786
43.3347,-98.8499
28.6527,-89.1301
42.246,-83.2127
46.9731,-101.2242
41.0878,-82.4619
46.0032,-103.3472
39.5713,-87.3581
44.0885,-95.4431
45.8914,-99.6359
29.4529,-84.6728
47.018,-100.7131
32.7828,-103.3818
46.9657,-103.2499
37.42,-91.2815
41.8334,-83.0001
34.9937,-99.1437
40.2096,-82.7526
34.7943,-96.3524
41.9219,-82.1494
45.8405,-100.8664
41.9501,-82.6131
47.5138,-108.6526
41.2196,-81.831
43.2807,-98.1011
29.4167,-88.0834
40.9034,-81.1668
49.1625,-113.6472
34.6037,-103.1105
38.4469,-98.1504
27.1086,-105.1877
47.4614,-106.4285
41.7544,-81.3412
43.1149,-89.6752
45.7115,-102.6309
41.2218,-87.2464
41.2622,-81.7163
43.0371,-95.9345
41.6173,-81.9993
30.9406,-92.5263
45.6426,-94.8554
40.4919,-82.3806
46.7934,-100.0725
34.095,-99.66
43.3727,-95.7415
28.715,-88.6202
38.4027,-95.0167
40.8156,-93.6308
45.5561,-97.4056
42.7539,-84.2247
44.1901,-99.303
43.4502,-102.4868
40.4594,-86.5265
43.4778,-100.3342
49.3464,-110.5053
35.5614,-87.9004
43.384,-99.1124
25.1088,-99.9208
46.6799,-99.7112
37.6046,-94.4149
42.1448,-82.7775
36.1955,-95.7046
43.2028,-92.8566
47.8731,-100.91
29.8881,-91.3706
35.2291,-100.6168
25.2025,-100.1355
43.5869,-97.6978
32.6066,-100.6971
30.2174,-90.4303
48.0508,-100.3051
49.1928,-115.9323
37.183,-85.1235
47.9829,-97.7991
41.6478,-84.0764
25.5261,-95.5921
30.0746,-87.476
48.2077,-100.7135
48.0038,-100.8442
49.184,-113.5272
43.514,-94.2906
43.0653,-94.5736
48.0819,-98.6101
46.4008,-101.9068
40.5918,-82.1033
39.9469,-84.9298
30.2479,-88.9567
40.3052,-84.026
49.3099,-112.0227
30.0935,-96.8084
43.1642,-96.477
26.3606,-97.492
35.8062,-95.4258
45.9503,-102.932
43.5407,-100.5789
42.1885,-85.8953
46.1375,-100.0583
41.5033,-83.3029
38.07,-83.2818
45.3109,-98.1948
28.8786,-85.469
46.8669,-99.1481
45.6637,-102.8421
30.3749,-90.6167
26.1452,-98.0846
39.1168,-86.5758
45.7424,-101.9712
47.1149,-104.7405
39.2648,-84.2088
41.5745,-87.2981
25.7751,-92.8037
41.3591,-83.2933
26.3048,-97.414
41.4128,-81.5472
41.4743,-83.9168
37.3257,-89.7221
37.1759,-91.0929
43.7338,-97.6032
43.7991,-99.7567
43.8358,-96.5293
30.9576,-90.9566
41.1263,-87.1592
47.4239,-102.45
44.3293,-92.878
46.895,-99.8203
27.2409,-98.6814
26.7054,-97.7361
45.3295,-102.541
26.9121,-92.1216
33.5195,-100.5462
41.2083,-82.2431
37.224,-86.2844
47.0867,-103.7382
46.2164,-97.9422
45.5748,-105.6154
40.2622,-84.5606
46.0527,-101.5493
26.5733,-97.6881
29.8153,-89.1
46.9458,-104.4796
42.013,-81.1304
25.0482,-100.15
30.2037,-88.8942
30.2669,-90.505
49.2269,-112.2687
34.5196,-100.5425
35.4705,-99.6411
39.5276,-89.4979
38.917,-94.0977
31.0248,-92.6618
47.539,-105.4996
30.1895,-90.8042
40.5314,-83.2455
37.402,-87.7709
44.6296,-98.6338
46.8257,-97.5655
45.7043,-104.3881
29.6951,-90.8249
35.5147,-89.4608
37.0426,-90.4923
42.7204,-85.1038
46.7649,-98.4249
49.1733,-114.7772
44.963,-100.6316
44.4189,-98.7161
41.7789,-86.9794
40.6394,-82.7004
44.7179,-95.2882
39.1319,-87.0406
42.925,-87.5118
28.5149,-93.0389
39.0347,-84.8696
49.1069,-115.6428
46.0415,-101.769
43.371,-98.2955
41.0042,-86.2228
44.0209,-97.1624
46.6519,-99.2535
30.1199,-87.3451
49.0186,-114.5961
37.3838,-90.9459
49.1347,-114.9776
35.3616,-102.668
38.2739,-93.0928
43.4834,-97.0719
38.211,-96.6133
43.2975,-96.0909
49.2612,-114.3046
47.5207,-104.7288
35.5087,-91.2
37.3343,-84.7587
41.943,-81.7359
34.7545,-100.9414
40.9716,-80.1874
41.1605,-83.944
40.8533,-86.3943
30.4088,-88.3116
46.9021,-98.9036
28.4137,-92.8718
49.2124,-115.2838
25.7233,-94.5835
38.085,-94.0973
29.7034,-89.8685
43.805,-97.8954
35.3279,-94.4704
33.7782,-101.5574
27.0407,-96.4839
41.8428,-85.6167
41.1361,-82.3359
41.1467,-84.607
35.5071,-102.1198
28.61,-89.0394
31.898,-102.291
29.655,-88.1227
49.0789,-115.0099
44.5345,-100.144
37.3217,-87.0745
38.3652,-96.5064
46.9967,-102.9931
35.5472,-89.1944
41.2442,-84.8029
38.3632,-95.5908
43.3296,-102.2476
46.6327,-100.1245
46.2676,-95.9371
39.1465,-83.8519
42.9128,-93.6864
35.2956,-93.8338
48.0645,-102.6803
44.2358,-98.433
34.1329,-99.8441
37.1936,-85.2102
43.2442,-98.9352
34.9733,-99.527
43.0279,-93.5055
29.7529,-90.5798
45.3186,-97.3666
40.6733,-82.3096
46.8524,-105.0244
40.6239,-82.7962
42.7348,-84.8225
42.4932,-86.4845
44.7299,-97.2553
40.2876,-84.6593
31.8918,-102.9236
42.2865,-79.978
31.1679,-96.1797
28.6831,-87.1833
41.7394,-82.4722
45.8766,-99.7165
26.7185,-94.9095
27.009,-96.4045
43.6375,-102.2973
43.3914,-94.0223
25.1738,-100.0112
47.4008,-105.6726
45.9351,-104.4425
42.7073,-86.0995
28.6786,-89.9388
42.7938,-86.2261
47.9863,-101.6212
37.1507,-89.359
30.4178,-88.0903
28.67,-87.0497
39.5822,-87.8984
41.7173,-83.1411
36.9985,-84.2521
40.8442,-87.1297
27.2095,-98.5406
46.6883,-94.3374
29.7151,-90.1702
42.2733,-84.0836
27.3043,-93.7703
44.3199,-103.014
41.9469,-83.4166
29.8301,-88.628
29.6745,-90.2374
30.4273,-89.2483
31.6565,-104.2565
30.4152,-88.8731
40.0457,-87.5927
44.6895,-100.907
40.5406,-85.1372
37.3558,-84.5828
30.4433,-90.5324
42.284,-84.0823
44.2025,-97.8468
49.3062,-111.7144
49.1902,-115.6008
49.1324,-115.0534
44.6673,-98.3272
43.394,-102.8191
36.233,-93.4848
43.3447,-94.3749
43.5825,-100.1012
41.1151,-82.9557
43.2183,-98.8439
49.1227,-115.8698
38.3748,-94.9848
38.1699,-91.3838
30.0792,-88.291
49.2426,-114.002
42.1513,-82.5629
30.311,-88.6586
42.5572,-83.7259
33.0776,-101.0632
45.591,-101.7459
41.3797,-82.854
35.2908,-97.8049
43.9219,-95.3073
41.3118,-80.9366
26.4939,-92.8161
42.2328,-85.4025
44.6027,-94.5866
43.5769,-100.6298
46.1546,-97.5671
47.8296,-100.2882
35.1727,-101.6497
33.0004,-100.0257
44.3933,-104.1135
40.2938,-80.4022
44.5768,-97.0264
49.0915,-113.4512
43.0632,-97.5276
42.102,-87.2873
45.1686,-101.876
25.271,-98.7392
26.9707,-97.9478
47.4358,-103.8143
33.5948,-97.6659
45.5021,-98.7389
33.2687,-100.5639
46.7519,-99.3146
45.7597,-102.048
35.3946,-99.056
46.0046,-98.5606
41.2153,-84.9215
39.0979,-92.3263
42.1669,-80.16
47.9098,-104.9376
40.0531,-85.8956
45.9673,-95.1269
39.6139,-85.3915
45.783,-104.1855
46.7223,-101.5014
40.2426,-81.4618
26.2291,-102.5737
48.9902,-116.086
27.0792,-92.5323
26.2061,-99.2363
42.3393,-82.0889
42.9524,-97.594
27.9682,-86.0328
44.441,-96.8261
31.693,-105.0181
40.5449,-84.3312
46.1301,-94.6199
43.4861,-96.7129
41.1983,-83.2035
31.8573,-103.9714
43.2135,-97.1891
38.1123,-93.8359
49.0842,-114.8762
44.273,-101.2411
33.6127,-97.5699
29.6863,-87.7142
41.125,-84.4583
30.8906,-94.608
35.2372,-94.6857
40.6962,-83.0128
46.2502,-101.0773
43.5363,-103.0099
39.3944,-87.9599
30.1976,-88.7373
39.4124,-85.286
45.356,-97.0272
47.0006,-102.6225
45.4144,-102.5619
47.6746,-101.36
45.7234,-99.7834
26.2753,-102.9173
41.5217,-83.9937
44.594,-98.7735
45.5633,-102.5012
31.7979,-103.2999
26.3206,-89.6202
45.2665,-99.4644
41.8868,-83.9371
37.281,-89.9231
40.457,-83.4562
39.3341,-85.8402
44.5589,-95.7777
44.3249,-95.8415
46.492,-93.1028
40.3407,-82.6814
38.2313,-93.6407
37.3595,-88.8753
43.6571,-95.2906
27.4059,-92.7186
44.4712,-103.8095
26.7343,-89.4563
34.4242,-102.2292
45.8729,-103.3259
31.6572,-100.6366
49.2216,-116.4398
41.1756,-81.5422
46.1229,-98.3739
40.4091,-83.3767
45.7892,-99.0064
35.5783,-100.8191
30.102,-89.1849
41.1406,-84.9884
34.1492,-97.0365
49.2341,-113.9442
46.7452,-101.3535
32.921,-101.3303
45.6723,-104.0626
44.2948,-95.9882
34.5397,-98.5598
44.6436,-101.4821
42.8316,-90.9815
43.174,-99.211
44.3687,-99.1018
48.0434,-99.2424
40.4263,-81.8205
49.2666,-112.9188
26.2775,-102.0145
49.2018,-116.1762
42.1812,-82.0914
46.9809,-99.4966
38.7439,-97.3493
42.0758,-83.3456
44.1118,-100.0246
39.4539,-85.6292
37.7875,-89.9037
40.3445,-80.9517
38.4212,-83.9639
32.9177,-100.1718
33.5608,-97.5516
45.5358,-104.9514
41.8063,-81.1367
40.806,-84.067
34.4516,-100.7214
49.3083,-112.2595
28.7068,-88.7766
34.487,-99.6441
26.0569,-96.4703
39.5613,-87.1639
34.7768,-96.7291
40.5188,-86.2486
45.3901,-100.1399
31.553,-102.962
33.9525,-99.1456
47.0546,-101.2147
42.6622,-85.4428
25.1481,-99.9653
39.3164,-87.7234
46.5878,-103.457
37.2151,-91.3518
42.5512,-83.9169
42.8425,-91.9387
35.2265,-92.9246
31.7273,-103.8416
40.6491,-81.351
41.3808,-80.6157
30.4707,-87.1525
44.6151,-100.3315
43.6453,-100.0514
38.181,-83.8398
43.1895,-97.95
41.0966,-86.2065
43.2229,-101.8523
37.7447,-96.5652
49.386,-110.1346
28.3777,-90.3359
47.6894,-106.2942
46.6458,-105.4073
45.8352,-101.3587
41.6862,-83.0839
42.4201,-82.9644
47.7057,-108.4957
42.8816,-92.8506
43.437,-98.3504
30.1694,-90.7307
41.8242,-83.2073
41.2966,-86.3552
46.1103,-100.6891
41.6968,-82.8969
45.4889,-98.8591
45.219,-103.8007
34.7673,-96.6045
46.0061,-98.241
47.0627,-104.3347
44.746,-98.0251
47.469,-106.4568
44.2598,-94.6449
41.3551,-84.0066
45.826,-101.3112
31.5518,-103.7771
42.6455,-82.1484
45.8532,-103.6832
43.4432,-96.8464
49.2236,-112.6666
43.2895,-97.1535
41.5259,-83.2117
43.9111,-94.6613
46.767,-95.3528
28.6453,-88.7632
26.1211,-96.3551
42.5595,-86.2265
41.119,-90.0252
44.5846,-97.7385
40.5125,-82.8877
34.124,-98.8379
46.0593,-102.3373
34.5977,-97.906
47.4502,-105.7682
37.0216,-88.6595
26.9747,-96.8413
33.7589,-101.0315
34.2444,-98.9758
26.6894,-95.0954
44.6258,-99.3564
25.7024,-94.8273
38.0954,-96.1159
35.1971,-94.5779
35.1634,-94.6387
49.1271,-113.1015
42.2306,-83.846
42.3718,-83.2076
49.1021,-115.1019
49.7971,-109.9569
43.3325,-97.6414
48.0536,-103.6149
44.138,-97.767
42.9771,-95.7681
40.3076,-81.8617
46.6074,-107.662
38.257,-99.5589
44.415,-92.9387
45.4235,-100.3735
44.4777,-91.751
44.0799,-95.6084
41.3438,-81.9869
33.3503,-102.7059
43.7932,-100.2679
44.5464,-98.6154
46.1785,-99.5826
40.298,-84.3232
46.8609,-101.2078
41.6664,-83.6714
41.1394,-85.3132
42.5477,-85.2943
40.3738,-86.4984
45.8292,-101.2497
39.4245,-85.1789
33.4034,-98.6375
49.1122,-115.4069
41.2845,-86.2455
25.0787,-100.0536
40.0363,-86.1576
45.7981,-100.6999
33.4177,-99.9449
41.4084,-84.6777
38.9302,-90.2526
38.1508,-90.5149
47.9575,-101.8095
30.7668,-92.0228
39.3289,-82.2453
46.939,-100.3065
41.9075,-83.5198
45.0765,-102.1524
43.68,-99.2736
42.9951,-95.06
45.4812,-100.2366
45.7132,-100.278
38.0928,-92.8652
46.6405,-100.8758
46.8845,-98.9689
45.5401,-102.6628
43.8328,-99.0661
30.1272,-89.9941
28.6412,-87.2651
42.3026,-82.2019
49.1819,-114.5099
35.3149,-95.1741
41.1117,-85.3355
44.7957,-99.235
34.0603,-100.6417
25.7872,-95.9684
40.6147,-85.1613
41.4508,-84.641
30.3928,-90.3232
31.5574,-97.6517
28.7021,-89.974
41.1046,-82.377
39.1783,-87.3256
44.3653,-99.2933
44.6804,-100.832
41.977,-80.8597
40.8279,-83.462
33.7938,-98.8292
32.2898,-104.2357
35.4342,-101.778
30.9927,-92.3605
32.05,-98.571
34.7592,-99.607
32.8551,-100.1871
30.6282,-92.9975
47.4728,-102.8621
45.8469,-100.8936
43.7872,-96.2228
46.2178,-97.6118
47.0588,-104.478
26.5672,-88.7433
42.3806,-83.3294
41.0074,-84.3981
41.0905,-84.8716
39.4404,-84.9277
40.1248,-81.6936
39.3117,-84.4325
30.7506,-93.176
39.4165,-87.7214
43.4535,-97.172
27.1734,-100.8367
35.3964,-98.138
27.271,-93.6987
25.3026,-95.1213
46.1903,-98.9581
44.045,-98.7991
43.4033,-99.1618
30.6103,-94.1464
41.0719,-87.0026
40.7352,-82.1268
40.602,-85.6965
43.9334,-98.2791
45.5187,-98.0043
40.1751,-84.2282
40.2215,-83.6409
45.6256,-104.8405
41.924,-85.7616
33.0206,-100.3295
47.9386,-101.9699
35.5027,-91.5434
35.543,-103.6413
46.0429,-95.8518
30.352,-90.151
42.3113,-85.7299
38.956,-89.2294
35.1686,-97.3358
39.1518,-84.8087
39.4929,-85.0225
45.9258,-102.6158
35.6344,-94.517
41.7292,-88.8863
29.6227,-86.6612
46.0541,-101.1845
41.3035,-85.7859
35.512,-92.7572
34.771,-97.835
37.3889,-84.5005
31.0583,-93.8225
32.2447,-102.6108
41.2909,-86.997
40.6625,-82.8956
46.0925,-95.4431
30.2617,-90.5902
34.3161,-100.0122
39.1927,-84.6999
39.3212,-86.5237
40.986,-81.2849
35.4332,-95.5331
43.9497,-95.9426
42.3912,-84.7249
49.2043,-112.2232
29.5115,-85.1592
49.245,-113.4295
36.2296,-93.4133
27.8975,-90.6396
44.9427,-102.1717
34.967,-97.0217
37.7827,-92.2486
30.6679,-90.7179
38.3816,-86.4651
41.8049,-89.3288
33.6907,-99.2888
43.9563,-94.6301
44.2517,-103.566
44.0329,-91.5509
45.6169,-99.3529
44.1862,-100.8465
42.5938,-83.8518
43.7612,-102.0794
41.5456,-84.8539
43.0711,-99.4454
34.0617,-97.9478
39.0616,-86.8389
42.235,-79.2905
44.6456,-95.0654
32.4658,-101.1247
42.0331,-83.5515
41.2098,-81.9796
37.352,-92.4357
43.1022,-94.3325
44.8054,-98.1368
43.1117,-94.7401
43.0471,-95.2047
35.2143,-100.3034
45.3252,-100.096
46.1079,-102.0591
34.2726,-99.1525
33.7071,-100.7813
37.6995,-90.4027
46.8314,-101.4433
40.9266,-84.0847
40.0943,-87.2029
45.6496,-99.1709
46.7879,-95.7616
33.2396,-98.6883
43.3042,-97.0577
43.6989,-92.8769
34.8566,-101.1675
41.4247,-84.2632
47.7014,-104.5005
46.0298,-95.0475
38.5011,-98.6037
37.1707,-86.2739
38.3847,-90.5836
45.9578,-100.7405
38.2405,-93.5595
41.9614,-81.4114
28.7308,-90.8463
44.3158,-95.1623
41.0302,-86.1272
38.4101,-98.2582
35.1446,-103.576
45.6953,-101.8422
38.2465,-95.7133
28.1933,-85.8729
35.5329,-96.3688
41.2426,-80.2833
35.6165,-95.116
27.3014,-97.1169
33.743,-100.545
28.8833,-86.8498
35.5357,-89.7621
32.7117,-103.6755
31.5867,-101.7481
43.195,-95.2964
45.4069,-98.1722
49.3897,-111.2324
40.1361,-88.2753
46.1951,-99.5667
35.2838,-92.8138
45.5574,-100.0694
43.8423,-100.819
39.2487,-88.9786
38.3602,-85.725
45.5993,-101.2148
28.8687,-85.6
46.5618,-103.5224
44.2125,-98.5849
46.9537,-104.4317
39.4868,-86.4402
41.4543,-83.7469
40.9097,-85.1431
33.4771,-99.5702
42.6116,-83.6047
34.8196,-103.297
27.1433,-98.4236
38.4161,-85.0431
38.3448,-85.9438
42.9393,-88.7922
42.6861,-85.4853
46.7904,-100.6344
45.0142,-105.9337
35.2129,-102.4752
26.7529,-95.8921
42.5868,-84.5244
33.1374,-101.1637
49.0863,-113.6757
43.9664,-95.7416
48.1679,-101.8893
46.0723,-104.0565
45.3089,-103.694
42.4114,-85.6814
30.2337,-89.7451
30.5842,-91.6051
30.277,-88.535
45.4684,-101.6675
43.2948,-103.6182
35.3558,-94.8286
28.5177,-89.54
45.4626,-100.279
43.7258,-98.6027
46.445,-102.549
45.5488,-102.6033
40.2033,-83.0493
42.346,-84.7903
44.2662,-97.0445
43.4668,-96.1419
41.0383,-81.4083
45.2069,-102.2393
39.2008,-86.3604
44.2634,-98.869
27.3882,-93.1755
33.3153,-104.0535
38.1608,-87.6524
29.3087,-87.9096
34.4352,-99.1019
35.7387,-102.9378
27.887,-91.3704
30.4829,-90.2136
27.37,-96.3103
43.3816,-95.3282
49.157,-113.1888
41.4301,-82.395
30.4944,-89.1575
27.8404,-91.0688
47.8449,-99.3037
43.9455,-98.6694
41.6337,-85.6815
39.4447,-86.2018
44.1644,-97.0256
41.7632,-86.9156
30.7108,-91.1298
46.0978,-100.6462
33.1015,-102.3537
31.4827,-105
27.0391,-97.0708
45.2527,-103.7802
40.9342,-84.3569
47.0913,-104.1267
38.4295,-91.0256
45.286,-103.7807
34.7732,-98.2645
35.6524,-103.7792
49.0964,-114.4891
42.3227,-83.2275
40.4295,-82.684
32.1807,-101.7997
35.1083,-101.8299
35.7923,-100.0674
42.9497,-95.9675
30.4311,-88.476
41.2519,-87.2755
41.7883,-82.1581
37.3137,-90.527
44.123,-97.2624
32.9606,-101.2568
49.1793,-113.4267
46.5212,-101.6283
31.9702,-102.6841
28.6007,-85.3658
45.703,-100.8347
45.7078,-102.5777
27.2877,-91.953
30.3808,-89.7174
33.658,-101.106
46.3498,-99.2165
36.2225,-92.1325
41.8713,-84.8963
41.3135,-85.8098
45.9951,-102.1211
44.0308,-98.5858
38.4646,-95.4982
28.3668,-84.4011
41.4228,-87.1526
32.6413,-102.1313
45.7943,-104.4026
